population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
0.03,0.72,0.09,0.35,0.1,1.0,0.54,0.56,0.37,0.35,0.0,0.0,0.16,0.4,0.56,0.23,0.48,1.0,0.43,0.14,0.13,0.19,0.18,0.13,0.24,0.17,0.2,0.07,0.72,0.98,0.85,0.12,1.0,0.24,0.36,0.33,0.57,0.17,0.48,0.47,0.64,0.6,0.81,0.41,0.4,0.41,0.41,0.32,0.27,0.03,0.46,0.04,0.33,0.5,0.58,0.65,0.51,0.67,0.71,0.72,0.24,1.0,0.86,0.82,0.77,0.63,0.89,0.31,0.87,0.62,0.0,0.02,0.87,0.39,0.56,0.3,0.65,0.38,0.73,0.13,0.13,0.14,0.24,0.25,0.26,0.27,0.66,0.42,0.31,0.02,0.01,0.65,0.56,0.47,0.74,0.8,0.045000000000000005,0.185,0.954,0.198,0.07300000000000001,0.194,0.396,0.185,0.53,0.514,0.08700000000000001,0.4170000000000001,0.146,0.445,0.051000000000000004,0.47300000000000003,0.378,0.03,0.24,0.0,0.11400000000000002,0.065,0.693,0.35,0.0,0.197,0.51
0.01,0.39,0.1,0.9,0.06,0.05,0.32,0.32,0.18,0.53,0.02,1.0,0.42,0.55,0.15,0.64,0.53,0.15,0.66,0.43,0.43,0.44,0.14,0.34,0.14,0.79,0.63,0.01,0.18,0.15,0.19,0.45,0.25,0.55,0.27,0.44,0.19,0.58,0.47,0.23,0.47,0.49,0.35,0.78,0.76,0.83,0.65,0.54,0.61,0.01,0.18,0.01,0.33,0.36,0.38,0.35,0.15,0.14,0.14,0.11,0.88,0.07,0.1,0.11,0.41,0.4,0.38,0.81,0.06,0.5,0.5,0.02,0.7,0.81,0.03,0.48,0.88,0.13,0.0,0.2,0.22,0.26,0.4,0.38,0.44,0.41,0.53,0.58,0.32,0.0,0.0,0.19,0.15,0.41,0.45,0.28,0.017,0.22599999999999998,0.9720000000000001,0.244,0.03400000000000001,0.197,0.34500000000000003,0.22599999999999998,0.9259999999999999,0.9339999999999999,0.027000000000000003,0.048,0.096,0.05600000000000001,0.028000000000000004,0.586,0.267,0.01,0.28,0.03,0.064,0.027000000000000003,0.768,0.55,0.0,0.225,0.17
0.0,0.44,0.0,1.0,0.01,0.01,0.46,0.51,0.33,0.48,0.0,0.0,0.22,0.51,0.21,0.36,0.59,0.3,0.44,0.24,0.21,0.19,0.0,0.19,0.69,0.0,0.21,0.01,0.28,0.32,0.53,0.13,0.36,0.46,0.65,0.35,0.67,0.2,0.61,0.26,0.61,0.64,0.45,0.61,0.62,0.58,0.64,0.5,0.63,0.0,0.08,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.01,0.99,0.02,0.16,0.16,0.44,0.47,0.4,0.55,0.14,0.59,0.0,0.01,0.85,0.53,0.12,0.61,0.44,0.54,0.56,0.08,0.06,0.07,0.17,0.2,0.19,0.22,0.32,0.09,0.25,0.01,0.0,0.01,0.9,0.56,0.8,0.85,0.020999999999999998,0.253,0.97,0.274,0.032,0.202,0.28700000000000003,0.253,0.8889999999999999,0.915,0.068,0.04,0.034999999999999996,0.076,0.025,0.45,0.316,0.01,0.24,0.01,0.05,0.017,0.733,0.6,0.0,0.185,0.09
0.02,0.36,0.03,0.95,0.13,0.02,0.21,0.32,0.17,0.47,0.02,0.76,0.68,0.63,0.14,0.8,0.49,0.11,0.55,0.7,0.8,0.77,0.63,0.43,0.65,0.99,0.59,0.0,0.05,0.15,0.17,0.71,0.17,0.62,0.3,0.63,0.12,0.78,0.3,0.35,0.36,0.35,0.4,0.85,0.9,0.9,0.84,0.43,0.56,0.0,0.05,0.01,0.18,0.2,0.3,0.32,0.1,0.09,0.13,0.12,0.85,0.03,0.1,0.1,0.38,0.45,0.2,0.75,0.02,0.44,0.5,0.02,0.81,0.69,0.09,0.44,0.67,0.03,0.0,0.53,0.56,0.61,0.76,0.75,0.96,0.79,0.41,0.51,0.26,0.0,0.0,0.22,0.57,0.51,0.69,0.58,0.011,0.17600000000000002,0.976,0.22000000000000003,0.019,0.134,0.23900000000000002,0.17600000000000002,0.756,0.8569999999999999,0.031000000000000007,0.027000000000000003,0.013000000000000001,0.044000000000000004,0.018000000000000002,0.5290000000000001,0.22900000000000004,0.08,0.06,0.1,0.031999999999999994,0.016999999999999998,0.808,0.25,0.0,0.16799999999999998,0.03
0.01,0.37,0.11,0.9,0.02,0.01,0.43,0.43,0.28,0.46,0.0,0.0,0.22,0.43,0.24,0.34,0.53,0.46,0.45,0.24,0.24,0.24,0.2,0.13,0.5,0.32,0.21,0.02,0.38,0.54,0.57,0.23,0.26,0.45,0.72,0.32,0.73,0.36,0.49,0.22,0.51,0.53,0.37,0.66,0.64,0.83,0.51,0.56,0.51,0.0,0.11,0.0,0.0,0.29,0.31,0.52,0.0,0.01,0.01,0.01,0.98,0.02,0.09,0.1,0.39,0.4,0.39,0.59,0.09,0.44,0.5,0.02,0.71,0.59,0.09,0.48,0.65,0.53,0.52,0.08,0.08,0.09,0.02,0.08,0.08,0.15,0.28,0.21,0.39,0.0,0.0,0.01,0.77,0.61,0.8,0.76,0.024,0.325,0.967,0.341,0.037000000000000005,0.29200000000000004,0.32100000000000006,0.325,0.825,0.9199999999999999,0.081,0.017,0.034999999999999996,0.06899999999999999,0.042,0.4789999999999999,0.36100000000000004,0.13,0.02,0.0,0.09400000000000001,0.029000000000000005,0.733,0.65,0.0,0.28099999999999997,0.15
0.03,0.33,0.6,0.5,0.12,0.02,0.33,0.33,0.19,0.47,0.05,1.0,0.65,0.62,0.12,0.76,0.45,0.14,0.46,0.76,0.95,1.0,0.44,0.17,0.69,0.34,0.74,0.01,0.08,0.05,0.1,1.0,0.2,0.57,0.23,1.0,0.08,1.0,0.29,0.36,0.54,0.46,0.4,0.67,0.72,0.91,0.71,0.51,0.56,0.01,0.13,0.01,0.51,0.51,0.51,0.49,0.24,0.21,0.19,0.17,0.88,0.03,0.13,0.12,0.36,0.51,0.14,0.67,0.02,0.41,0.5,0.04,0.8,0.58,0.01,0.38,0.13,0.03,0.09,0.28,0.34,0.45,0.49,0.46,0.53,0.49,0.34,0.27,0.36,0.0,0.0,0.19,0.56,0.65,0.74,0.62,0.011,0.181,0.9770000000000001,0.22800000000000004,0.020999999999999998,0.15000000000000002,0.26799999999999996,0.181,0.7359999999999999,0.8109999999999999,0.10800000000000001,0.017,0.1,0.096,0.014000000000000002,0.45699999999999996,0.28,0.02,0.41,0.52,0.024,0.016000000000000004,0.8230000000000001,0.3,0.0,0.15899999999999997,0.17
0.01,0.35,0.01,0.96,0.04,0.04,0.32,0.45,0.29,0.62,0.02,0.94,0.3,0.45,0.1,0.39,0.62,0.38,0.38,0.34,0.32,0.32,0.21,0.08,0.05,0.17,0.22,0.01,0.24,0.44,0.58,0.2,0.41,0.48,0.58,0.32,0.56,0.28,0.45,0.4,0.45,0.47,0.39,0.53,0.58,0.61,0.59,0.64,0.63,0.01,0.25,0.0,0.07,0.12,0.25,0.3,0.02,0.03,0.05,0.06,0.78,0.08,0.14,0.13,0.36,0.42,0.34,0.43,0.07,0.56,0.0,0.04,0.53,0.42,0.13,0.7,0.25,0.18,0.41,0.31,0.3,0.29,0.23,0.32,0.35,0.31,0.34,0.46,0.58,0.0,0.0,0.11,0.86,0.66,0.88,0.8,0.018000000000000002,0.16399999999999998,0.9730000000000001,0.2,0.025,0.132,0.257,0.16399999999999998,0.9049999999999999,0.9289999999999999,0.052000000000000005,0.039,0.023,0.06300000000000001,0.022,0.47800000000000004,0.367,0.03,0.11,0.01,0.03500000000000001,0.015,0.76,0.35,0.0,0.11000000000000001,0.14
0.0,0.32,0.04,0.96,0.01,0.01,0.33,0.4,0.25,0.64,0.02,1.0,0.2,0.27,0.02,0.48,0.75,0.36,0.83,0.23,0.22,0.21,0.22,0.18,0.26,0.16,0.28,0.01,0.31,0.33,0.5,0.19,0.51,0.3,0.52,0.47,0.48,0.29,0.42,0.35,0.48,0.48,0.41,0.66,0.67,0.84,0.56,0.36,0.3,0.0,0.06,0.0,0.04,0.07,0.06,0.07,0.01,0.01,0.01,0.01,0.88,0.03,0.16,0.15,0.36,0.42,0.27,0.65,0.06,0.46,0.5,0.01,0.86,0.61,0.12,0.43,0.29,0.24,0.45,0.06,0.05,0.05,0.17,0.19,0.18,0.19,0.28,0.12,0.56,0.0,0.0,0.08,0.82,0.87,0.89,0.9,0.019,0.172,0.9690000000000001,0.21400000000000002,0.030000000000000006,0.14899999999999997,0.275,0.172,0.8960000000000001,0.9339999999999999,0.051000000000000004,0.026000000000000002,0.037,0.054000000000000006,0.024,0.572,0.23300000000000004,0.01,0.2,0.02,0.042,0.016,0.8150000000000001,0.4,0.0,0.11299999999999999,0.03
0.08,0.56,0.08,0.87,0.25,0.03,1.0,1.0,1.0,0.19,0.1,1.0,0.11,0.71,0.22,0.55,0.24,0.21,0.26,0.24,0.19,0.18,0.2,0.14,0.28,0.17,0.23,0.13,0.84,0.16,0.21,0.79,0.43,0.26,0.16,1.0,0.21,0.65,0.23,1.0,0.3,0.28,0.27,0.48,0.52,0.51,0.37,0.49,0.48,0.01,0.2,0.03,1.0,0.95,0.96,0.86,0.5,0.4,0.36,0.3,0.86,0.08,0.08,0.08,0.23,0.31,0.26,0.17,0.13,0.74,0.0,0.05,0.83,0.17,0.09,0.26,0.58,0.22,0.14,0.13,0.15,0.17,0.26,0.28,0.31,0.26,0.99,0.25,0.22,0.04,0.0,0.2,0.52,0.06,0.0,0.16,0.032,0.15599999999999997,0.959,0.191,0.05500000000000001,0.188,0.393,0.15599999999999997,0.791,0.8109999999999999,0.2,0.041,0.05500000000000001,0.173,0.05600000000000001,0.643,0.295,0.04,0.34,0.19,0.11699999999999999,0.039,0.7430000000000001,0.6,0.0,0.14700000000000002,0.34
0.0,1.0,0.0,0.98,0.05,0.02,0.69,0.52,0.28,0.12,0.02,1.0,0.5,0.79,0.6,0.64,0.21,0.12,0.41,0.47,0.24,0.23,0.0,0.08,0.04,0.25,0.35,0.0,0.08,0.0,0.07,0.52,0.31,0.69,0.27,0.48,0.24,0.59,0.12,0.31,0.25,0.2,1.0,0.91,0.96,0.88,0.86,0.35,0.4,0.0,0.01,0.0,0.15,0.18,0.22,0.24,0.01,0.02,0.02,0.02,0.97,0.02,1.0,1.0,1.0,1.0,0.8,0.87,0.17,0.18,0.5,0.0,0.94,0.84,0.0,0.32,0.77,0.03,0.21,0.21,0.19,0.19,0.27,0.29,0.32,0.3,0.32,0.41,0.17,0.0,0.0,0.04,0.76,0.61,0.67,0.73,0.015,0.294,0.974,0.292,0.025000000000000005,0.172,0.289,0.294,0.7969999999999999,0.812,0.094,0.09000000000000001,0.047,0.12600000000000003,0.024,0.514,0.24299999999999997,0.02,0.16,0.19,0.076,0.022,0.666,0.2,0.0,0.28300000000000003,0.05
0.01,0.38,0.03,0.97,0.03,0.02,0.61,0.62,0.55,0.55,0.0,0.0,0.17,0.35,0.32,0.43,0.69,0.64,0.65,0.25,0.2,0.19,0.18,0.2,0.14,0.41,0.38,0.02,0.37,0.59,0.55,0.18,0.66,0.34,0.52,0.58,0.46,0.3,0.44,0.64,0.5,0.5,0.38,0.43,0.48,0.45,0.29,0.61,0.67,0.01,0.22,0.0,0.06,0.11,0.14,0.15,0.01,0.02,0.03,0.03,0.89,0.04,0.16,0.14,0.33,0.41,0.29,0.41,0.04,0.57,0.0,0.03,0.66,0.39,0.18,0.59,0.0,0.3,0.72,0.19,0.19,0.19,0.15,0.21,0.24,0.21,0.55,0.32,0.49,0.0,0.0,0.1,0.85,0.58,0.76,0.79,0.021,0.18,0.9690000000000001,0.223,0.040999999999999995,0.217,0.38099999999999995,0.18,0.8400000000000001,0.9189999999999999,0.066,0.042,0.011,0.07400000000000001,0.024,0.513,0.29400000000000004,0.06,0.07,0.1,0.040999999999999995,0.015,0.8,0.35,0.0,0.11200000000000002,0.24
0.0,0.65,0.21,0.81,0.09,0.01,0.36,0.47,0.19,0.03,0.02,1.0,0.51,0.98,0.23,0.53,0.06,0.1,0.15,0.45,0.33,0.33,0.28,0.22,0.17,0.2,0.29,0.0,0.05,0.02,0.06,0.58,0.13,0.95,0.21,0.49,0.17,0.62,0.23,0.16,0.33,0.3,0.6,0.87,0.91,0.91,0.63,0.94,0.89,0.0,0.09,0.0,0.08,0.06,0.16,0.14,0.01,0.0,0.01,0.01,0.95,0.03,0.12,0.16,0.71,0.68,0.72,0.84,0.08,0.04,0.5,0.0,0.9,0.85,0.06,0.51,0.88,0.06,0.33,0.18,0.14,0.13,0.5,0.46,0.47,0.55,0.21,0.47,0.26,0.0,0.0,0.03,0.5,0.37,0.26,0.35,0.019000000000000003,0.11800000000000002,0.97,0.147,0.036000000000000004,0.135,0.351,0.11800000000000002,0.833,0.8920000000000001,0.065,0.05900000000000001,0.052000000000000005,0.085,0.023000000000000003,0.528,0.141,0.01,0.24,0.01,0.079,0.025000000000000005,0.756,0.35,0.0,0.11400000000000002,0.07
0.05,0.38,0.24,0.8,0.07,0.01,0.74,0.75,0.72,0.41,0.0,0.0,0.14,0.49,0.41,0.37,0.48,0.46,0.4,0.2,0.23,0.24,0.16,0.11,0.21,0.06,0.57,0.08,0.63,0.53,0.49,0.37,0.44,0.43,0.35,0.57,0.44,0.43,0.53,0.64,0.54,0.56,0.35,0.43,0.44,0.47,0.44,0.46,0.52,0.02,0.29,0.0,0.78,0.86,0.76,0.72,0.08,0.08,0.07,0.06,0.96,0.04,0.12,0.11,0.28,0.31,0.3,0.39,0.11,0.59,0.0,0.08,0.65,0.39,0.12,0.35,0.56,0.64,0.13,0.09,0.1,0.12,0.14,0.18,0.18,0.17,0.58,0.37,0.31,0.02,0.0,0.04,0.73,0.37,0.54,0.68,0.025,0.17600000000000002,0.9670000000000002,0.20299999999999999,0.03200000000000001,0.137,0.24999999999999994,0.17600000000000002,0.68,0.8460000000000001,0.19699999999999998,0.028000000000000004,0.0,0.156,0.031000000000000007,0.5289999999999999,0.23199999999999998,0.08,0.12,0.02,0.095,0.022000000000000002,0.626,0.45,0.0,0.11699999999999999,0.33
0.12,0.31,0.02,0.89,0.24,0.09,0.76,0.88,0.86,0.21,0.13,1.0,0.29,0.72,0.32,0.7,0.21,0.12,0.25,0.48,0.42,0.42,0.28,0.22,0.25,0.21,0.31,0.13,0.5,0.07,0.06,0.97,0.29,0.6,0.23,0.86,0.12,0.76,0.42,1.0,0.52,0.49,0.26,0.56,0.63,0.71,0.42,0.58,0.61,0.02,0.15,0.05,0.74,0.73,0.73,0.69,0.42,0.36,0.33,0.29,0.84,0.08,0.08,0.06,0.22,0.3,0.22,0.35,0.1,0.61,0.0,0.08,0.84,0.33,0.05,0.21,0.63,0.1,0.17,0.28,0.29,0.31,0.42,0.44,0.54,0.41,0.81,0.44,0.21,0.12,0.07,0.24,0.19,0.19,0.19,0.11,0.01,0.12,0.98,0.15,0.06,0.26,0.7,0.12,0.86,0.79,0.15,0.13,0.15,0.2,0.03,0.64,0.35,0.06,0.31,0.31,0.04,0.02,0.83,0.0,0.77,0.13,0.09
0.03,0.53,0.16,0.8,0.28,0.05,0.56,0.58,0.53,0.41,0.04,0.94,0.65,0.71,0.33,0.76,0.4,0.11,0.5,0.68,0.64,0.63,0.58,0.09,0.45,0.43,0.4,0.01,0.08,0.17,0.19,0.73,0.13,0.61,0.25,0.72,0.13,0.8,0.22,0.59,0.31,0.29,0.42,0.78,0.78,0.9,0.76,0.52,0.55,0.01,0.18,0.02,0.32,0.4,0.46,0.44,0.24,0.26,0.27,0.23,0.74,0.09,0.16,0.16,0.44,0.47,0.32,0.71,0.05,0.37,0.5,0.03,0.79,0.68,0.1,0.52,0.65,0.01,0.05,0.41,0.45,0.5,0.66,0.64,0.83,0.67,0.45,0.49,0.47,0.06,0.0,0.31,0.54,0.5,0.42,0.53,0.012,0.17099999999999999,0.9780000000000001,0.202,0.019999999999999997,0.13300000000000003,0.24800000000000005,0.17099999999999999,0.685,0.8149999999999998,0.045000000000000005,0.021,0.0,0.045,0.016,0.472,0.23600000000000004,0.06,0.1,0.3,0.023,0.017,0.726,0.2,0.0,0.15499999999999997,0.11
0.09,0.29,0.01,0.98,0.04,0.02,0.26,0.44,0.23,0.59,0.1,1.0,0.3,0.46,0.1,0.66,0.62,0.25,0.68,0.33,0.3,0.29,0.11,0.14,0.24,0.35,0.35,0.03,0.13,0.25,0.35,0.18,0.21,0.55,0.53,0.35,0.48,0.29,0.49,0.4,0.44,0.48,0.37,0.64,0.7,0.75,0.61,0.7,0.74,0.02,0.13,0.01,0.11,0.18,0.17,0.16,0.02,0.03,0.03,0.02,0.92,0.03,0.14,0.12,0.3,0.43,0.16,0.58,0.06,0.61,0.0,0.04,0.93,0.51,0.03,0.36,0.25,0.07,0.27,0.14,0.11,0.09,0.34,0.33,0.35,0.31,0.33,0.47,0.67,0.0,0.0,0.08,0.9,0.66,0.85,0.89,0.01,0.2,0.97,0.25,0.02,0.14,0.23,0.2,0.98,0.98,0.0,0.0,0.14,0.01,0.05,0.93,0.1,0.03,0.47,0.23,0.02,0.02,0.89,0.0,1.0,0.18,0.1
0.01,0.58,0.07,0.91,0.17,0.01,0.39,0.33,0.21,0.33,0.03,1.0,0.7,0.73,0.2,0.77,0.41,0.02,0.48,0.66,0.6,0.57,0.53,0.07,0.77,0.54,0.42,0.0,0.05,0.11,0.17,0.62,0.08,0.63,0.49,0.44,0.14,0.71,0.15,0.27,0.17,0.17,0.58,0.94,0.96,0.95,0.89,0.23,0.39,0.0,0.04,0.01,0.03,0.05,0.09,0.11,0.01,0.02,0.03,0.03,0.85,0.05,0.17,0.2,0.64,0.68,0.23,0.91,0.01,0.13,0.5,0.01,0.87,0.86,0.0,0.31,0.69,0.02,0.0,0.33,0.35,0.36,0.58,0.52,0.51,0.52,0.29,0.42,0.4,0.0,0.0,0.16,0.7,0.65,0.69,0.66,0.011,0.26,0.976,0.291,0.018000000000000002,0.139,0.225,0.26,0.755,0.845,0.064,0.031,0.0,0.067,0.019999999999999997,0.523,0.271,0.06,0.08,0.04,0.032999999999999995,0.019,0.761,0.2,0.0,0.26000000000000006,0.02
0.05,0.25,0.13,0.75,0.48,0.05,0.3,0.55,0.31,0.33,0.07,1.0,0.34,0.69,0.12,0.51,0.33,0.27,0.41,0.37,0.38,0.39,0.31,0.13,0.32,0.31,0.43,0.03,0.17,0.12,0.23,0.34,0.25,0.67,0.74,0.13,0.32,0.45,0.75,0.49,0.74,0.77,0.35,0.51,0.57,0.64,0.52,0.46,0.5,0.01,0.19,0.02,0.3,0.31,0.44,0.48,0.17,0.15,0.19,0.19,0.84,0.07,0.15,0.12,0.27,0.38,0.23,0.4,0.17,0.66,0.0,0.05,0.8,0.36,0.1,0.27,0.67,0.19,0.07,0.24,0.24,0.25,0.39,0.39,0.43,0.37,0.38,0.37,0.25,0.05,0.01,0.23,0.48,0.4,0.66,0.58,0.016000000000000004,0.242,0.975,0.258,0.031,0.2,0.314,0.242,0.8489999999999999,0.8720000000000001,0.11699999999999999,0.05500000000000001,0.056999999999999995,0.11900000000000002,0.028000000000000004,0.4699999999999999,0.376,0.04,0.21,0.28,0.05,0.027000000000000003,0.702,0.5,0.0,0.23900000000000002,0.25
0.07,0.58,0.22,0.59,0.05,0.44,0.44,0.49,0.32,0.46,0.09,1.0,0.32,0.53,0.32,0.35,0.56,0.41,0.41,0.32,0.27,0.3,0.29,0.18,0.2,0.22,0.27,0.05,0.28,0.7,0.68,0.19,0.46,0.43,0.49,0.43,0.57,0.31,0.51,0.47,0.51,0.53,0.58,0.48,0.44,0.51,0.46,0.59,0.59,0.06,0.5,0.02,0.09,0.15,0.16,0.21,0.04,0.05,0.05,0.06,0.53,0.39,0.36,0.34,0.58,0.58,0.55,0.61,0.26,0.5,0.5,0.04,0.85,0.61,0.38,0.64,0.48,0.36,0.34,0.18,0.17,0.17,0.34,0.38,0.41,0.39,0.63,0.47,0.72,0.07,0.05,0.17,0.58,0.69,0.77,0.78,0.01,0.18,0.98,0.19,0.02,0.16,0.28,0.18,0.6,0.85,0.02,0.2,0.0,0.15,0.03,0.29,0.39,0.2,0.07,0.1,0.04,0.01,0.5,0.0,0.77,0.12,0.37
0.01,0.57,0.0,0.97,0.04,0.06,0.47,0.5,0.3,0.23,0.0,0.0,0.36,0.74,0.55,0.38,0.3,0.17,0.3,0.33,0.25,0.23,0.27,0.37,0.49,0.32,0.28,0.01,0.16,0.19,0.41,0.16,0.38,0.59,0.57,0.32,0.45,0.32,0.42,0.23,0.52,0.49,0.54,0.75,0.74,0.85,0.67,0.63,0.64,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.02,0.17,0.2,0.61,0.59,0.6,0.67,0.12,0.19,0.5,0.01,0.81,0.68,0.33,0.47,0.75,0.22,0.07,0.12,0.1,0.09,0.32,0.32,0.34,0.4,0.44,0.42,0.39,0.0,0.0,0.02,0.74,0.54,0.55,0.81,0.019,0.307,0.9710000000000001,0.30999999999999994,0.033,0.197,0.329,0.307,0.8969999999999999,0.908,0.05600000000000001,0.05500000000000001,0.08,0.078,0.027000000000000003,0.55,0.29,0.05,0.08,0.0,0.06400000000000002,0.025,0.693,0.4,0.0,0.29500000000000004,0.07
0.01,0.47,1.0,0.02,0.11,0.19,0.38,0.54,0.32,0.43,0.03,1.0,0.3,0.6,0.07,0.21,0.48,0.4,0.44,0.3,0.25,0.28,0.32,0.23,0.22,0.28,0.32,0.02,0.31,0.39,0.59,0.18,0.56,0.53,0.09,0.26,0.33,0.23,0.72,0.67,0.68,0.73,0.6,0.19,0.18,0.24,0.1,0.67,0.65,0.04,1.0,0.01,0.32,0.36,0.46,0.49,0.14,0.14,0.16,0.16,0.74,0.17,0.59,0.47,0.49,0.55,0.43,0.47,0.3,0.64,0.0,0.04,0.46,0.45,0.73,0.68,0.4,0.49,0.7,0.16,0.14,0.13,0.45,0.49,0.53,0.54,0.59,0.6,1.0,0.0,0.0,0.19,0.59,0.55,0.73,0.68,0.039,0.28,0.95,0.323,0.08299999999999999,0.301,0.364,0.28,0.372,0.5309999999999999,0.528,0.08800000000000001,0.06000000000000001,0.458,0.051000000000000004,0.49300000000000005,0.22100000000000003,0.01,0.23,0.8,0.11500000000000002,0.039,0.7070000000000001,0.3,0.0,0.264,0.71
0.02,0.36,0.04,0.97,0.01,0.01,0.37,0.43,0.3,0.53,0.03,1.0,0.23,0.41,0.14,0.39,0.62,0.37,0.62,0.26,0.23,0.22,0.38,0.53,0.11,0.4,0.31,0.02,0.33,0.29,0.49,0.16,0.44,0.35,0.7,0.35,0.69,0.28,0.55,0.36,0.54,0.57,0.44,0.61,0.63,0.66,0.61,0.29,0.29,0.01,0.17,0.0,0.09,0.07,0.06,0.05,0.01,0.01,0.01,0.01,0.91,0.04,0.16,0.15,0.38,0.47,0.24,0.64,0.06,0.46,0.5,0.02,0.82,0.58,0.18,0.53,0.35,0.24,0.18,0.07,0.06,0.06,0.18,0.2,0.2,0.17,0.38,0.07,0.22,0.0,0.0,0.06,0.78,0.73,0.91,0.89,0.020999999999999998,0.256,0.97,0.27699999999999997,0.031,0.197,0.271,0.256,0.867,0.9189999999999999,0.06899999999999999,0.033,0.034999999999999996,0.071,0.024,0.48599999999999993,0.3,0.02,0.21,0.02,0.049,0.018,0.72,0.55,0.0,0.196,0.18
0.01,0.29,0.72,0.43,0.01,0.0,0.33,0.37,0.22,0.67,0.0,0.0,0.18,0.38,0.17,0.39,0.69,0.41,0.5,0.23,0.29,0.4,0.21,0.86,0.23,0.47,0.16,0.02,0.41,0.64,0.65,0.24,0.34,0.4,1.0,0.26,0.92,0.34,0.59,0.39,0.64,0.65,0.37,0.32,0.31,0.14,0.37,0.72,0.75,0.03,0.63,0.0,0.1,0.07,0.54,0.54,0.01,0.0,0.03,0.02,0.96,0.03,0.2,0.17,0.32,0.34,0.31,0.53,0.11,0.51,0.5,0.02,0.75,0.52,0.42,0.6,0.42,0.39,0.3,0.08,0.08,0.12,0.13,0.16,0.16,0.16,0.34,0.3,0.43,0.01,0.01,0.02,0.78,0.7,0.71,0.79,0.03400000000000001,0.26799999999999996,0.9550000000000001,0.308,0.044,0.24899999999999997,0.285,0.26799999999999996,0.6569999999999999,0.774,0.24899999999999997,0.035,0.011,0.196,0.048,0.5850000000000001,0.275,0.03,0.12,0.0,0.11200000000000002,0.030000000000000006,0.8160000000000001,0.4,0.0,0.2,0.28
0.0,0.42,0.01,0.97,0.03,0.01,0.36,0.41,0.23,0.53,0.0,0.0,0.26,0.42,0.38,0.42,0.56,0.48,0.68,0.29,0.25,0.24,0.16,0.07,0.88,0.25,0.36,0.01,0.3,0.3,0.43,0.18,0.74,0.38,0.79,0.41,0.65,0.24,0.49,0.36,0.5,0.52,0.49,0.62,0.66,0.69,0.6,0.34,0.37,0.0,0.17,0.0,0.11,0.11,0.14,0.12,0.03,0.03,0.03,0.02,0.92,0.05,0.23,0.21,0.45,0.49,0.34,0.68,0.08,0.47,0.5,0.02,0.61,0.64,0.13,0.77,0.0,0.23,0.44,0.22,0.21,0.2,0.2,0.31,0.33,0.3,0.56,0.54,0.36,0.0,0.0,0.11,0.83,0.63,0.72,0.83,0.019,0.16599999999999998,0.9710000000000001,0.203,0.030000000000000006,0.147,0.281,0.16599999999999998,0.906,0.9229999999999998,0.05500000000000001,0.049,0.023,0.07100000000000001,0.019,0.5349999999999999,0.254,0.09,0.03,0.02,0.039,0.015000000000000003,0.768,0.45,0.0,0.10700000000000001,0.44
